plot,date_yyyymmdd,observed_by,subplot,species_code,cover_pct,height_cm,entered_by
d_083_herb_05,20220624,Adam & Jacob,3,_litter,30,,Adam
d_083_herb_05,20220624,Adam & Jacob,3,_bare,70,,Adam
d_083_herb_05,20220624,Adam & Jacob,3,kosc,8,13,Adam
d_083_herb_05,20220624,Adam & Jacob,3,brte,0.5,6,Adam
d_083_herb_05,20220624,Adam & Jacob,3,satr,5,11,Adam
d_083_herb_05,20220624,Adam & Jacob,3,elre,1,13,Adam
d_083_herb_05,20220624,Adam & Jacob,4,_litter,50,,Adam
d_083_herb_05,20220624,Adam & Jacob,4,_bare,50,,Adam
d_083_herb_05,20220624,Adam & Jacob,4,kosc,18,11,Adam
d_083_herb_05,20220624,Adam & Jacob,4,satr,2,4,Adam
d_083_herb_05,20220624,Adam & Jacob,4,elre,1,20,Adam
d_083_herb_05,20220624,Adam & Jacob,999,deso,0.5,,Adam
d_083_herb_05,20220624,Adam & Jacob,999,upg4,0.5,,Adam
d_083_herb_05,20220624,Adam & Jacob,999,navi,0.5,,Adam
d_083_herb_05,20220624,Adam & Jacob,999,elel,0.5,,Adam
d_084_herb_05,20220624,Adam & Jacob,1,_litter,99,,Adam
d_084_herb_05,20220624,Adam & Jacob,1,_bare,1,,Adam
d_084_herb_05,20220624,Adam & Jacob,1,brte,11,22,Adam
d_084_herb_05,20220624,Adam & Jacob,1,kosc,8,10,Adam
d_084_herb_05,20220624,Adam & Jacob,1,satr,0.5,7,Adam
d_084_herb_05,20220624,Adam & Jacob,1,navi,0.5,38,Adam
d_084_herb_05,20220624,Adam & Jacob,1,coar,0.5,8,Adam
d_084_herb_05,20220624,Adam & Jacob,2,_litter,98,,Adam
d_084_herb_05,20220624,Adam & Jacob,2,_bare,2,,Adam
d_084_herb_05,20220624,Adam & Jacob,2,brte,14,18,Adam
d_084_herb_05,20220624,Adam & Jacob,2,kosc,15,9,Adam
d_084_herb_05,20220624,Adam & Jacob,2,satr,0.5,4,Adam
d_084_herb_05,20220624,Adam & Jacob,2,coar,1,11,Adam
d_084_herb_05,20220624,Adam & Jacob,3,_litter,98,,Adam
d_084_herb_05,20220624,Adam & Jacob,3,_bare,2,,Adam
d_084_herb_05,20220624,Adam & Jacob,3,brte,9,19,Adam
d_084_herb_05,20220624,Adam & Jacob,3,kosc,10,12,Adam
d_084_herb_05,20220624,Adam & Jacob,3,satr,1,7,Adam
d_084_herb_05,20220624,Adam & Jacob,4,_litter,90,,Adam
d_084_herb_05,20220624,Adam & Jacob,4,_bare,10,,Adam
d_084_herb_05,20220624,Adam & Jacob,4,brte,9,23,Adam
d_084_herb_05,20220624,Adam & Jacob,4,kosc,3,10,Adam
d_084_herb_05,20220624,Adam & Jacob,4,satr,6,7,Adam
d_084_herb_05,20220624,Adam & Jacob,4,coar,4,7,Adam
d_084_herb_05,20220624,Adam & Jacob,999,elre,0.5,,Adam
d_084_herb_05,20220624,Adam & Jacob,999,sece,0.5,,Adam
d_084_herb_05,20220624,Adam & Jacob,999,sial,0.5,,Adam
d_084_herb_05,20220624,Adam & Jacob,999,mesa,0.5,,Adam
d_114_herb_07,20220624,Adam & Jacob,1,_litter,70,,Adam
d_114_herb_07,20220624,Adam & Jacob,1,_bare,30,,Adam
d_114_herb_07,20220624,Adam & Jacob,1,brte,10,15,Adam
d_114_herb_07,20220624,Adam & Jacob,1,satr,5,8,Adam
d_114_herb_07,20220624,Adam & Jacob,1,kosc,1,7,Adam
d_114_herb_07,20220624,Adam & Jacob,1,mesa,2,6,Adam
d_114_herb_07,20220624,Adam & Jacob,2,_litter,80,,Adam
d_114_herb_07,20220624,Adam & Jacob,2,_bare,20,,Adam
d_114_herb_07,20220624,Adam & Jacob,2,brte,4,11,Adam
d_114_herb_07,20220624,Adam & Jacob,2,satr,10,7,Adam
d_114_herb_07,20220624,Adam & Jacob,2,kosc,2,7,Adam
d_114_herb_07,20220624,Adam & Jacob,2,elre,2,19,Adam
d_114_herb_07,20220624,Adam & Jacob,2,sial,0.5,13,Adam
d_114_herb_07,20220624,Adam & Jacob,3,_litter,100,,Adam
d_114_herb_07,20220624,Adam & Jacob,3,_bare,0,,Adam
d_114_herb_07,20220624,Adam & Jacob,3,brte,5,16,Adam
d_114_herb_07,20220624,Adam & Jacob,3,satr,5,7,Adam
d_114_herb_07,20220624,Adam & Jacob,3,kosc,13,7,Adam
d_114_herb_07,20220624,Adam & Jacob,4,_litter,100,,Adam
d_114_herb_07,20220624,Adam & Jacob,4,_bare,0,,Adam
d_114_herb_07,20220624,Adam & Jacob,4,brte,5,16,Adam
d_114_herb_07,20220624,Adam & Jacob,4,satr,8,6,Adam
d_114_herb_07,20220624,Adam & Jacob,4,kosc,0.5,4,Adam
d_114_herb_07,20220624,Adam & Jacob,4,mesa,3,16,Adam
d_114_herb_07,20220624,Adam & Jacob,4,navi,0.5,31,Adam
d_114_herb_07,20220624,Adam & Jacob,4,bocu,3,18,Adam
d_114_herb_07,20220624,Adam & Jacob,4,upg4,0.5,12,Adam
d_114_herb_07,20220624,Adam & Jacob,999,bogr,0.5,,Adam
d_115_herb_07,20220624,Adam & Jacob,1,_litter,100,,Adam
d_115_herb_07,20220624,Adam & Jacob,1,_bare,0,,Adam
d_115_herb_07,20220624,Adam & Jacob,1,brte,4,12,Adam
d_115_herb_07,20220624,Adam & Jacob,1,satr,3,16,Adam
d_115_herb_07,20220624,Adam & Jacob,1,kosc,3,12,Adam
d_115_herb_07,20220624,Adam & Jacob,1,mesa,5,13,Adam
d_115_herb_07,20220624,Adam & Jacob,1,sece,1,26,Adam
d_115_herb_07,20220624,Adam & Jacob,2,_litter,97,,Adam
d_115_herb_07,20220624,Adam & Jacob,2,_bare,3,,Adam
d_115_herb_07,20220624,Adam & Jacob,2,brte,10,18,Adam
d_115_herb_07,20220624,Adam & Jacob,2,satr,1,9,Adam
d_115_herb_07,20220624,Adam & Jacob,2,kosc,14,9,Adam
d_115_herb_07,20220624,Adam & Jacob,2,sece,1,38,Adam
d_115_herb_07,20220624,Adam & Jacob,3,_litter,100,,Adam
d_115_herb_07,20220624,Adam & Jacob,3,_bare,0,,Adam
d_115_herb_07,20220624,Adam & Jacob,3,brte,3,12,Adam
d_115_herb_07,20220624,Adam & Jacob,3,kosc,26,8,Adam
d_115_herb_07,20220624,Adam & Jacob,3,sece,1,49,Adam
d_115_herb_07,20220624,Adam & Jacob,4,_litter,100,,Adam
d_115_herb_07,20220624,Adam & Jacob,4,_bare,0,,Adam
d_115_herb_07,20220624,Adam & Jacob,4,brte,6,16,Adam
d_115_herb_07,20220624,Adam & Jacob,4,satr,0.5,10,Adam
d_115_herb_07,20220624,Adam & Jacob,4,kosc,17,7,Adam
d_115_herb_07,20220624,Adam & Jacob,4,sece,1,17,Adam
d_115_herb_07,20220624,Adam & Jacob,999,elre,0.5,,Adam
d_115_herb_07,20220624,Adam & Jacob,999,bogr,0.5,,Adam
d_115_herb_07,20220624,Adam & Jacob,999,navi,0.5,,Adam
d_115_herb_07,20220624,Adam & Jacob,999,bocu,0.5,,Adam
d_116_herb_07,20220624,Adam & Jacob,1,_litter,100,,Adam
d_116_herb_07,20220624,Adam & Jacob,1,_bare,0,,Adam
d_116_herb_07,20220624,Adam & Jacob,1,brte,11,15,Adam
d_116_herb_07,20220624,Adam & Jacob,1,satr,0.5,8,Adam
d_116_herb_07,20220624,Adam & Jacob,1,kosc,6,14,Adam
d_116_herb_07,20220624,Adam & Jacob,1,elre,3,13,Adam
d_116_herb_07,20220624,Adam & Jacob,2,_litter,100,,Adam
d_116_herb_07,20220624,Adam & Jacob,2,_bare,0,,Adam
d_116_herb_07,20220624,Adam & Jacob,2,brte,9,18,Adam
d_116_herb_07,20220624,Adam & Jacob,2,satr,4,8,Adam
d_116_herb_07,20220624,Adam & Jacob,2,kosc,5,14,Adam
d_116_herb_07,20220624,Adam & Jacob,3,_litter,100,,Adam
d_116_herb_07,20220624,Adam & Jacob,3,_bare,0,,Adam
d_116_herb_07,20220624,Adam & Jacob,3,brte,40,18,Adam
d_116_herb_07,20220624,Adam & Jacob,3,satr,1,10,Adam
d_116_herb_07,20220624,Adam & Jacob,3,kosc,16,14,Adam
d_116_herb_07,20220624,Adam & Jacob,4,_litter,100,,Adam
d_116_herb_07,20220624,Adam & Jacob,4,_bare,0,,Adam
d_116_herb_07,20220624,Adam & Jacob,4,brte,10,16,Adam
d_116_herb_07,20220624,Adam & Jacob,4,satr,0.5,9,Adam
d_116_herb_07,20220624,Adam & Jacob,4,kosc,16,13,Adam
d_116_herb_07,20220624,Adam & Jacob,4,navi,0.5,25,Adam
d_116_herb_07,20220624,Adam & Jacob,999,pola,0.5,,Adam
d_117_herb_07,20220624,Adam & Jacob,1,_litter,99,,Adam
d_117_herb_07,20220624,Adam & Jacob,1,_bare,1,,Adam
d_117_herb_07,20220624,Adam & Jacob,1,brte,3,15,Adam
d_117_herb_07,20220624,Adam & Jacob,1,kosc,8,9,Adam
d_117_herb_07,20220624,Adam & Jacob,1,satr,1,7,Adam
d_117_herb_07,20220624,Adam & Jacob,2,_litter,97,,Adam
d_117_herb_07,20220624,Adam & Jacob,2,_bare,3,,Adam
d_117_herb_07,20220624,Adam & Jacob,2,brte,1,15,Adam
d_117_herb_07,20220624,Adam & Jacob,2,kosc,6,10,Adam
d_117_herb_07,20220624,Adam & Jacob,2,satr,1,17,Adam
d_117_herb_07,20220624,Adam & Jacob,2,elre,15,35,Adam
d_117_herb_07,20220624,Adam & Jacob,2,bocu,8,23,Adam
d_117_herb_07,20220624,Adam & Jacob,2,sial,0.5,28,Adam
d_117_herb_07,20220624,Adam & Jacob,3,_litter,100,,Adam
d_117_herb_07,20220624,Adam & Jacob,3,_bare,0,,Adam
d_117_herb_07,20220624,Adam & Jacob,3,brte,6,16,Adam
d_117_herb_07,20220624,Adam & Jacob,3,kosc,1,9,Adam
d_117_herb_07,20220624,Adam & Jacob,3,satr,6,9,Adam
d_117_herb_07,20220624,Adam & Jacob,4,_litter,96,,Adam
d_117_herb_07,20220624,Adam & Jacob,4,_bare,4,,Adam
d_117_herb_07,20220624,Adam & Jacob,4,brte,5,17,Adam
d_117_herb_07,20220624,Adam & Jacob,4,kosc,9,10,Adam
d_117_herb_07,20220624,Adam & Jacob,4,satr,1,12,Adam
d_117_herb_07,20220624,Adam & Jacob,4,sial,1,58,Adam
d_117_herb_07,20220624,Adam & Jacob,999,mesa,0.5,,Adam
d_118_herb_07,20220624,Adam & Jacob,1,_litter,98,,Adam
d_118_herb_07,20220624,Adam & Jacob,1,_bare,2,,Adam
d_118_herb_07,20220624,Adam & Jacob,1,brte,0.5,8,Adam
d_118_herb_07,20220624,Adam & Jacob,1,satr,2,14,Adam
d_118_herb_07,20220624,Adam & Jacob,1,coar,3,9,Adam
d_118_herb_07,20220624,Adam & Jacob,1,navi,32,52,Adam
d_118_herb_07,20220624,Adam & Jacob,2,_litter,85,,Adam
d_118_herb_07,20220624,Adam & Jacob,2,_bare,15,,Adam
d_118_herb_07,20220624,Adam & Jacob,2,brte,1,19,Adam
d_118_herb_07,20220624,Adam & Jacob,2,satr,0.5,9,Adam
d_118_herb_07,20220624,Adam & Jacob,2,coar,1,5,Adam
d_118_herb_07,20220624,Adam & Jacob,2,kosc,0.5,4,Adam
d_118_herb_07,20220624,Adam & Jacob,2,mesa,25,27,Adam
d_118_herb_07,20220624,Adam & Jacob,3,_litter,100,,Adam
d_118_herb_07,20220624,Adam & Jacob,3,_bare,0,,Adam
d_118_herb_07,20220624,Adam & Jacob,3,brte,0.5,6,Adam
d_118_herb_07,20220624,Adam & Jacob,3,satr,2,18,Adam
d_118_herb_07,20220624,Adam & Jacob,3,coar,5,17,Adam
d_118_herb_07,20220624,Adam & Jacob,3,kosc,1,9,Adam
d_118_herb_07,20220624,Adam & Jacob,3,mesa,13,31,Adam
d_118_herb_07,20220624,Adam & Jacob,3,elre,1,26,Adam
d_118_herb_07,20220624,Adam & Jacob,4,_litter,100,,Adam
d_118_herb_07,20220624,Adam & Jacob,4,_bare,0,,Adam
d_118_herb_07,20220624,Adam & Jacob,4,brte,1,20,Adam
d_118_herb_07,20220624,Adam & Jacob,4,satr,0.5,6,Adam
d_118_herb_07,20220624,Adam & Jacob,4,coar,3,6,Adam
d_118_herb_07,20220624,Adam & Jacob,4,kosc,0.5,6,Adam
d_118_herb_07,20220624,Adam & Jacob,4,mesa,11,28,Adam
d_118_herb_07,20220624,Adam & Jacob,999,sphe,0.5,0.5,Adam
d_118_herb_07,20220624,Adam & Jacob,999,bocu,0.5,0.5,Adam
d_118_herb_07,20220624,Adam & Jacob,999,sece,0.5,0.5,Adam
d_118_herb_07,20220624,Adam & Jacob,999,upg4,0.5,0.5,Adam
d_118_herb_07,20220624,Adam & Jacob,999,bogr,0.5,0.5,Adam
d_119_herb_07,20220624,Adam & Jacob,1,_litter,99,,Adam
d_119_herb_07,20220624,Adam & Jacob,1,_bare,1,,Adam
d_119_herb_07,20220624,Adam & Jacob,1,brte,2,24,Adam
d_119_herb_07,20220624,Adam & Jacob,1,satr,3,14,Adam
d_119_herb_07,20220624,Adam & Jacob,1,kosc,0.5,6,Adam
d_119_herb_07,20220624,Adam & Jacob,1,bocu,28,30,Adam
d_119_herb_07,20220624,Adam & Jacob,2,_litter,60,,Adam
d_119_herb_07,20220624,Adam & Jacob,2,_bare,40,,Adam
d_119_herb_07,20220624,Adam & Jacob,2,brte,3,36,Adam
d_119_herb_07,20220624,Adam & Jacob,2,satr,3,20,Adam
d_119_herb_07,20220624,Adam & Jacob,2,kosc,4,20,Adam
d_119_herb_07,20220624,Adam & Jacob,2,bocu,3,34,Adam
d_119_herb_07,20220624,Adam & Jacob,2,sphe,5,52,Adam
d_119_herb_07,20220624,Adam & Jacob,3,_litter,99,,Adam
d_119_herb_07,20220624,Adam & Jacob,3,_bare,1,,Adam
d_119_herb_07,20220624,Adam & Jacob,3,brte,2,21,Adam
d_119_herb_07,20220624,Adam & Jacob,3,satr,1,13,Adam
d_119_herb_07,20220624,Adam & Jacob,3,kosc,1,11,Adam
d_119_herb_07,20220624,Adam & Jacob,3,navi,75,33,Adam
d_119_herb_07,20220624,Adam & Jacob,4,_litter,98,,Adam
d_119_herb_07,20220624,Adam & Jacob,4,_bare,2,,Adam
d_119_herb_07,20220624,Adam & Jacob,4,brte,0.5,11,Adam
d_119_herb_07,20220624,Adam & Jacob,4,satr,2,10,Adam
d_119_herb_07,20220624,Adam & Jacob,4,kosc,1,9,Adam
d_119_herb_07,20220624,Adam & Jacob,4,navi,42,50,Adam
d_119_herb_07,20220624,Adam & Jacob,999,mesa,0.5,,Adam
d_119_herb_07,20220624,Adam & Jacob,999,trdu,0.5,,Adam
d_119_herb_07,20220624,Adam & Jacob,999,brin,0.5,,Adam
d_119_herb_07,20220624,Adam & Jacob,999,elre,0.5,,Adam
d_119_herb_07,20220624,Adam & Jacob,999,upg4,0.5,,Adam
d_058_shru_04,20220623,Adam & Jacob,1,_litter,100,,Adam
d_058_shru_04,20220623,Adam & Jacob,1,_bare,0,,Adam
d_058_shru_04,20220623,Adam & Jacob,1,kosc,1,11,Adam
d_058_shru_04,20220623,Adam & Jacob,1,brte,20,18,Adam
d_058_shru_04,20220623,Adam & Jacob,1,satr,2,10,Adam
d_058_shru_04,20220623,Adam & Jacob,1,elre,6,18,Adam
d_058_shru_04,20220623,Adam & Jacob,2,_litter,98,,Adam
d_058_shru_04,20220623,Adam & Jacob,2,_bare,2,,Adam
d_058_shru_04,20220623,Adam & Jacob,2,kosc,12,11,Adam
d_058_shru_04,20220623,Adam & Jacob,2,brte,7,12,Adam
d_058_shru_04,20220623,Adam & Jacob,2,satr,2,9,Adam
d_058_shru_04,20220623,Adam & Jacob,2,elre,0.5,18,Adam
d_058_shru_04,20220623,Adam & Jacob,2,deso,2,23,Adam
d_058_shru_04,20220623,Adam & Jacob,3,_litter,95,,Adam
d_058_shru_04,20220623,Adam & Jacob,3,_bare,5,,Adam
d_058_shru_04,20220623,Adam & Jacob,3,kosc,8,19,Adam
d_058_shru_04,20220623,Adam & Jacob,3,brte,7,15,Adam
d_058_shru_04,20220623,Adam & Jacob,3,satr,1,9,Adam
d_058_shru_04,20220623,Adam & Jacob,3,elre,0.5,16,Adam
d_058_shru_04,20220623,Adam & Jacob,3,mesa,2,11,Adam
d_058_shru_04,20220623,Adam & Jacob,4,_litter,80,,Adam
d_058_shru_04,20220623,Adam & Jacob,4,_bare,20,,Adam
d_058_shru_04,20220623,Adam & Jacob,4,kosc,6,14,Adam
d_058_shru_04,20220623,Adam & Jacob,4,brte,5,18,Adam
d_058_shru_04,20220623,Adam & Jacob,4,satr,5,9,Adam
d_058_shru_04,20220623,Adam & Jacob,4,elre,1,15,Adam
d_058_shru_04,20220623,Adam & Jacob,999,atca,0.5,,Adam
d_058_shru_04,20220623,Adam & Jacob,999,sial,0.5,,Adam
d_059_shru_04,20220623,Adam & Jacob,1,_litter,90,,Adam
d_059_shru_04,20220623,Adam & Jacob,1,_bare,10,,Adam
d_059_shru_04,20220623,Adam & Jacob,1,satr,10,16,Adam
d_059_shru_04,20220623,Adam & Jacob,1,brte,6,25,Adam
d_059_shru_04,20220623,Adam & Jacob,1,elre,0.5,15,Adam
d_059_shru_04,20220623,Adam & Jacob,2,_litter,100,,Adam
d_059_shru_04,20220623,Adam & Jacob,2,_bare,0,,Adam
d_059_shru_04,20220623,Adam & Jacob,2,satr,1,21,Adam
d_059_shru_04,20220623,Adam & Jacob,2,brte,2,19,Adam
d_059_shru_04,20220623,Adam & Jacob,2,atca,50,114,Adam
d_059_shru_04,20220623,Adam & Jacob,3,_litter,100,,Adam
d_059_shru_04,20220623,Adam & Jacob,3,_bare,0,,Adam
d_059_shru_04,20220623,Adam & Jacob,3,satr,1,19,Adam
d_059_shru_04,20220623,Adam & Jacob,3,brte,2,19,Adam
d_059_shru_04,20220623,Adam & Jacob,3,elre,0.5,26,Adam
d_059_shru_04,20220623,Adam & Jacob,3,atca,2,114,Adam
d_059_shru_04,20220623,Adam & Jacob,4,_litter,100,,Adam
d_059_shru_04,20220623,Adam & Jacob,4,_bare,0,,Adam
d_059_shru_04,20220623,Adam & Jacob,4,satr,1,9,Adam
d_059_shru_04,20220623,Adam & Jacob,4,brte,21,12,Adam
d_059_shru_04,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_059_shru_04,20220623,Adam & Jacob,999,sial,0.5,,Adam
d_043_herb_03,20220623,Adam & Jacob,1,_litter,95,,Adam
d_043_herb_03,20220623,Adam & Jacob,1,_bare,5,,Adam
d_043_herb_03,20220623,Adam & Jacob,1,coar,5,6,Adam
d_043_herb_03,20220623,Adam & Jacob,1,bocu,23,22,Adam
d_043_herb_03,20220623,Adam & Jacob,1,satr,1,8,Adam
d_043_herb_03,20220623,Adam & Jacob,1,brte,2,17,Adam
d_043_herb_03,20220623,Adam & Jacob,2,_litter,100,,Adam
d_043_herb_03,20220623,Adam & Jacob,2,_bare,0,,Adam
d_043_herb_03,20220623,Adam & Jacob,2,coar,2,8,Adam
d_043_herb_03,20220623,Adam & Jacob,2,bocu,8,10,Adam
d_043_herb_03,20220623,Adam & Jacob,2,satr,1,12,Adam
d_043_herb_03,20220623,Adam & Jacob,2,brte,7,17,Adam
d_043_herb_03,20220623,Adam & Jacob,2,mesa,9,23,Adam
d_043_herb_03,20220623,Adam & Jacob,3,_litter,99,,Adam
d_043_herb_03,20220623,Adam & Jacob,3,_bare,1,,Adam
d_043_herb_03,20220623,Adam & Jacob,3,coar,3,12,Adam
d_043_herb_03,20220623,Adam & Jacob,3,satr,1,9,Adam
d_043_herb_03,20220623,Adam & Jacob,3,brte,17,17,Adam
d_043_herb_03,20220623,Adam & Jacob,3,mesa,11,18,Adam
d_043_herb_03,20220623,Adam & Jacob,4,_litter,95,,Adam
d_043_herb_03,20220623,Adam & Jacob,4,_bare,5,,Adam
d_043_herb_03,20220623,Adam & Jacob,4,coar,11,9,Adam
d_043_herb_03,20220623,Adam & Jacob,4,bocu,19,18,Adam
d_043_herb_03,20220623,Adam & Jacob,4,satr,2,11,Adam
d_043_herb_03,20220623,Adam & Jacob,4,brte,5,19,Adam
d_043_herb_03,20220623,Adam & Jacob,999,navi,0.5,,Adam
d_043_herb_03,20220623,Adam & Jacob,999,brin,0.5,,Adam
d_043_herb_03,20220623,Adam & Jacob,999,sphe,0.5,,Adam
d_044_herb_03,20220623,Adam & Jacob,1,_litter,99,,Adam
d_044_herb_03,20220623,Adam & Jacob,1,_bare,1,,Adam
d_044_herb_03,20220623,Adam & Jacob,1,kosc,1,11,Adam
d_044_herb_03,20220623,Adam & Jacob,1,brte,50,23,Adam
d_044_herb_03,20220623,Adam & Jacob,1,satr,3,14,Adam
d_044_herb_03,20220623,Adam & Jacob,1,coar,6,9,Adam
d_044_herb_03,20220623,Adam & Jacob,2,_litter,99,,Adam
d_044_herb_03,20220623,Adam & Jacob,2,_bare,1,,Adam
d_044_herb_03,20220623,Adam & Jacob,2,brte,20,23,Adam
d_044_herb_03,20220623,Adam & Jacob,2,satr,0.5,12,Adam
d_044_herb_03,20220623,Adam & Jacob,2,coar,1,7,Adam
d_044_herb_03,20220623,Adam & Jacob,2,deso,4,44,Adam
d_044_herb_03,20220623,Adam & Jacob,2,sphe,30,17,Adam
d_044_herb_03,20220623,Adam & Jacob,3,_litter,100,,Adam
d_044_herb_03,20220623,Adam & Jacob,3,_bare,0,,Adam
d_044_herb_03,20220623,Adam & Jacob,3,brte,35,23,Adam
d_044_herb_03,20220623,Adam & Jacob,3,satr,0.5,10,Adam
d_044_herb_03,20220623,Adam & Jacob,3,coar,4,8,Adam
d_044_herb_03,20220623,Adam & Jacob,4,_litter,90,,Adam
d_044_herb_03,20220623,Adam & Jacob,4,_bare,10,,Adam
d_044_herb_03,20220623,Adam & Jacob,4,brte,1,16,Adam
d_044_herb_03,20220623,Adam & Jacob,4,satr,1,16,Adam
d_044_herb_03,20220623,Adam & Jacob,4,coar,2,8,Adam
d_044_herb_03,20220623,Adam & Jacob,4,elre,9,30,Adam
d_044_herb_03,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_044_herb_03,20220623,Adam & Jacob,999,pola,0.5,,Adam
d_044_herb_03,20220623,Adam & Jacob,999,navi,0.5,,Adam
d_045_herb_03,20220623,Adam & Jacob,1,_litter,100,,Adam
d_045_herb_03,20220623,Adam & Jacob,1,_bare,0,,Adam
d_045_herb_03,20220623,Adam & Jacob,1,kosc,15,10,Adam
d_045_herb_03,20220623,Adam & Jacob,1,brte,10,19,Adam
d_045_herb_03,20220623,Adam & Jacob,1,coar,5,19,Adam
d_045_herb_03,20220623,Adam & Jacob,2,_litter,80,,Adam
d_045_herb_03,20220623,Adam & Jacob,2,_bare,20,,Adam
d_045_herb_03,20220623,Adam & Jacob,2,kosc,5,12,Adam
d_045_herb_03,20220623,Adam & Jacob,2,brte,1,7,Adam
d_045_herb_03,20220623,Adam & Jacob,2,navi,5,49,Adam
d_045_herb_03,20220623,Adam & Jacob,2,satr,2,6,Adam
d_045_herb_03,20220623,Adam & Jacob,3,_litter,80,,Adam
d_045_herb_03,20220623,Adam & Jacob,3,_bare,20,,Adam
d_045_herb_03,20220623,Adam & Jacob,3,kosc,6,9,Adam
d_045_herb_03,20220623,Adam & Jacob,3,brte,5,23,Adam
d_045_herb_03,20220623,Adam & Jacob,3,satr,0.5,10,Adam
d_045_herb_03,20220623,Adam & Jacob,3,bocu,0.5,35,Adam
d_045_herb_03,20220623,Adam & Jacob,4,_litter,100,,Adam
d_045_herb_03,20220623,Adam & Jacob,4,_bare,0,,Adam
d_045_herb_03,20220623,Adam & Jacob,4,brte,30,30,Adam
d_045_herb_03,20220623,Adam & Jacob,4,satr,2,12,Adam
d_045_herb_03,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_045_herb_03,20220623,Adam & Jacob,999,upg4,0.5,,Adam
d_045_herb_03,20220623,Adam & Jacob,999,taof,0.5,,Adam
d_045_herb_03,20220623,Adam & Jacob,999,brin,0.5,,Adam
d_045_herb_03,20220623,Adam & Jacob,999,sphe,0.5,,Adam
d_046_herb_03,20220623,Adam & Jacob,1,_litter,100,,Adam
d_046_herb_03,20220623,Adam & Jacob,1,_bare,0,,Adam
d_046_herb_03,20220623,Adam & Jacob,1,kosc,10,17,Adam
d_046_herb_03,20220623,Adam & Jacob,1,brte,7,19,Adam
d_046_herb_03,20220623,Adam & Jacob,1,satr,1,8,Adam
d_046_herb_03,20220623,Adam & Jacob,2,_litter,100,,Adam
d_046_herb_03,20220623,Adam & Jacob,2,_bare,0,,Adam
d_046_herb_03,20220623,Adam & Jacob,2,kosc,7,10,Adam
d_046_herb_03,20220623,Adam & Jacob,2,brte,10,16,Adam
d_046_herb_03,20220623,Adam & Jacob,3,_litter,100,,Adam
d_046_herb_03,20220623,Adam & Jacob,3,_bare,0,,Adam
d_046_herb_03,20220623,Adam & Jacob,3,kosc,4,9,Adam
d_046_herb_03,20220623,Adam & Jacob,3,brte,62,15,Adam
d_046_herb_03,20220623,Adam & Jacob,3,satr,0.5,9,Adam
d_046_herb_03,20220623,Adam & Jacob,4,_litter,100,,Adam
d_046_herb_03,20220623,Adam & Jacob,4,_bare,0,,Adam
d_046_herb_03,20220623,Adam & Jacob,4,kosc,10,17,Adam
d_046_herb_03,20220623,Adam & Jacob,4,brte,7,21,Adam
d_046_herb_03,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_046_herb_03,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_046_herb_03,20220623,Adam & Jacob,999,hean,0.5,,Adam
d_046_herb_03,20220623,Adam & Jacob,999,elre,0.5,,Adam
d_046_herb_03,20220623,Adam & Jacob,999,navi,0.5,,Adam
d_046_herb_03,20220623,Adam & Jacob,999,sphe,0.5,,Adam
d_046_herb_03,20220623,Adam & Jacob,999,bocu,0.5,,Adam
d_050_herb_03,20220623,Adam & Jacob,1,_litter,100,,Adam
d_050_herb_03,20220623,Adam & Jacob,1,kosc,12,8,Adam
d_050_herb_03,20220623,Adam & Jacob,1,brte,35,20,Adam
d_050_herb_03,20220623,Adam & Jacob,1,satr,0.5,4,Adam
d_050_herb_03,20220623,Adam & Jacob,1,_bare,0,,
d_050_herb_03,20220623,Adam & Jacob,2,_litter,95,,Adam
d_050_herb_03,20220623,Adam & Jacob,2,kosc,5,6,Adam
d_050_herb_03,20220623,Adam & Jacob,2,brte,12,17,Adam
d_050_herb_03,20220623,Adam & Jacob,2,satr,1,6,Adam
d_050_herb_03,20220623,Adam & Jacob,2,_bare,5,,Adam
d_050_herb_03,20220623,Adam & Jacob,2,pola,5,15,Adam
d_050_herb_03,20220623,Adam & Jacob,3,_litter,90,,Adam
d_050_herb_03,20220623,Adam & Jacob,3,kosc,8,11,Adam
d_050_herb_03,20220623,Adam & Jacob,3,brte,8,21,Adam
d_050_herb_03,20220623,Adam & Jacob,3,satr,1,4,Adam
d_050_herb_03,20220623,Adam & Jacob,3,_bare,10,,Adam
d_050_herb_03,20220623,Adam & Jacob,4,_litter,99,,Adam
d_050_herb_03,20220623,Adam & Jacob,4,kosc,4,6,Adam
d_050_herb_03,20220623,Adam & Jacob,4,brte,15,18,Adam
d_050_herb_03,20220623,Adam & Jacob,4,_bare,1,,Adam
d_050_herb_03,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_050_herb_03,20220623,Adam & Jacob,999,elre,0.5,,Adam
d_050_herb_03,20220623,Adam & Jacob,999,navi,0.5,,Adam
d_047_herb_03,20220623,Adam & Jacob,1,_litter,100,,Adam
d_047_herb_03,20220623,Adam & Jacob,1,_bare,0,,Adam
d_047_herb_03,20220623,Adam & Jacob,1,kosc,12,10,Adam
